userName,score,label,text_1,text_2
Pengguna Google,5,1,sip sentara ini kalaubada keluhan di update lagi,sip sentara kalaubada keluhan update
Pengguna Google,5,1,bagus profesional dalam pelayanan,bagus profesional pelayanan
Pengguna Google,5,1,aplikasi kerem mempermudah tanpa harus ke kantor,aplikasi kerem mempermudah kantor
Pengguna Google,5,1,bagaimana cara meng aktifkan bpjs yang tidak aktif karena tak terbayar terima kasih,meng aktifkan bpjs aktif terbayar
Pengguna Google,5,1,saya sangat berterimakasih karena aplikasi ini sangat membantu saya saat anak saya yang baru lahir untuk pndftaran pserta baru dan memindhkn akses klinik atau rs tetdekat jadi enggak perlu mundar mandir ke kantor bpjs lagi untuk mengantri,berterimakasih aplikasi membantu anak lahir pndftaran pserta memindhkn akses klinik rs tetdekat mundar mandir kantor bpjs mengantri
Pengguna Google,5,1,lebih sering diperbaharui biar tampilannya menarik,diperbaharui biar tampilannya menarik
Pengguna Google,5,1,sangat membantu terima kasih bpjs kesehatan,membantu bpjs kesehatan
Pengguna Google,5,1,aplikasi memudahkan untuk peserta bpjs kesehatan jadi tidak usah ke kantor cabang untuk verifikasi data,aplikasi memudahkan peserta bpjs kesehatan kantor cabang verifikasi data
Pengguna Google,5,1,terima kasih untuk kemudahannya dengan online saja sudah beres semua urusan,kemudahannya online beres urusan
Pengguna Google,5,1,simple pengoperasiannya banyak kemudahan mendownload mobile jkn,simple pengoperasiannya kemudahan mendownload mobile jkn
Pengguna Google,5,1,sangat membantu dan proses cepat,membantu proses cepat
Pengguna Google,5,1,baik mudah untuk di gunakan sehari hari dalam berbagai aktivitas apapun dan dalam waktu yang dan padat sekalipun praktis untuk di gunakan di berbagai medan pekerjaan mudah mengecek pemberitahuan yang ada dengan disediakan nya aplikasi ini maka sangat mudah bagi masyarakat maupun individu mengecek kepesertaan mereka di bpjs kesehatan ini juga apappun berita atau kabar terbaru tentang bpjs akan lebih mudag diakases dengan kata lain bahawa dibuatnya aplikasi ini maka setiap pengecekan,mudah sehari aktivitas apapun padat praktis medan pekerjaan mudah mengecek pemberitahuan disediakan aplikasi mudah masyarakat individu mengecek kepesertaan bpjs kesehatan apappun berita kabar terbaru bpjs mudag diakases bahawa aplikasi pengecekan
Pengguna Google,5,1,pelayanan kesehatan terbaik,pelayanan kesehatan terbaik
Pengguna Google,5,1,agak susah daftar baru nya pas di foto muka,susah daftar foto muka
Pengguna Google,5,1,untuk pendaftaran bpjs calon bayi bagaimana caranya,pendaftaran bpjs calon bayi
Pengguna Google,5,1,selama penggunaanya mantap beefungsi dengan baik,penggunaanya mantap beefungsi
Pengguna Google,5,1,tidak menyangka aplikasi ini banyak sekali fitur yang dapat memudahkan akses informasi jkn bpjs kesehatan,menyangka aplikasi fitur memudahkan akses informasi jkn bpjs kesehatan
Pengguna Google,5,1,layanan cepat dan akurat rs bhayangkara,layanan cepat akurat rs bhayangkara
Pengguna Google,5,1,sudah ada kemajuan sekarang aplikasi nya terus sempurnakan untuk pelayanan trimksih,kemajuan aplikasi sempurnakan pelayanan trimksih
Pengguna Google,5,1,aplikasi yang sangat bagus dan sangat bermanfaat,aplikasi bagus bermanfaat
Pengguna Google,5,1,mudah di pahami dan membantu,mudah pahami membantu
Pengguna Google,5,1,kenapa sekarang jkn mobile yang muncul hanya orang peserta bukan keluarga lagi yang muncul dalam aplikasi,jkn mobile muncul orang peserta keluarga muncul aplikasi
Pengguna Google,5,1,mantap mobile jknnya,mantap mobile jknnya
Pengguna Google,5,1,tingkatkan lagi kinerjanya karena bbyak yang membutuhkan,tingkatkan kinerjanya bbyak membutuhkan
Pengguna Google,5,1,memudahkan untuk cari info,memudahkan cari info
Pengguna Google,5,1,mantab serasa kantor bpjs ada di genggaman,mantab serasa kantor bpjs genggaman
Pengguna Google,5,1,mau proses perubahan data tapi pas mau daftar auto debit enggak bisa terus kenapa ya min apalagi ada maintenance,proses perubahan data daftar auto debit maintenance
Pengguna Google,5,1,lebih cepat untuk perubahan data,cepat perubahan data
Pengguna Google,5,1,sangat membantu dan mempermudah proses pengurusan dokumen tanpa antri tanpa ribet,membantu mempermudah proses pengurusan dokumen antri ribet
Pengguna Google,5,1,semoga di permudah agar yang tidak punya bpjs bisa daftar onken lewat jkn,semoga permudah bpjs daftar onken jkn
Pengguna Google,5,1,saya daftar sekitar jam wib sudah bberapa kali saya coba tetap enggak bisa apa ada jam tertentu untuk daftar atau bagaimana,daftar jam wib bberapa coba jam daftar
Pengguna Google,5,1,alhamdulillah mudah aksesnya,alhamdulillah mudah aksesnya
Pengguna Google,5,1,mudah dan cepat untuk semua informasi dan keinginan yang akan dilakukan hanya lewat aplikasi ini,mudah cepat informasi aplikasi
Pengguna Google,5,1,sangat membantu dan mudah untuk di oprasikan nya,membantu mudah oprasikan
Pengguna Google,5,1,responsif sehingga membantu proses selanjutnya terimakasih,responsif membantu proses
Pengguna Google,5,1,aplikasi bagus tidak ribet,aplikasi bagus ribet
Pengguna Google,5,1,kenapa saya dftar enggak bisa terus nomer hp enggak sesuai bagaimana orang saya dapat bpjs nya saja dari pemerintah bukan dftar sendiri memasukkan nik ktp tetap saja enggak bisa aplikasi kok enggak ada gunanya kuota saja,dftar nomer hp sesuai orang bpjs pemerintah dftar memasukkan nik ktp aplikasi gunanya kuota
Pengguna Google,5,1,apl nya sangat membantu tapi harus di perketat lagi keamanan nya dan di buang,apl membantu perketat keamanan buang
Pengguna Google,5,1,no wa centernya berapa mohon pencerahannya,wa centernya mohon pencerahannya
Pengguna Google,5,1,aplikasi mobile jkn bagus mempermudah dalam fasilitas,aplikasi mobile jkn bagus mempermudah fasilitas
Pengguna Google,5,1,alhamdulillah dengan adanya aplikasi mobile jkn lebih mempermudah masyarakat mudah di gunakan dan dipahami jazakuhumullah karsiran jiddan,alhamdulillah aplikasi mobile jkn mempermudah masyarakat mudah dipahami jazakuhumullah karsiran jiddan
Pengguna Google,5,1,aplikasinya jelek banget enggak bohong,aplikasinya jelek bohong
Pengguna Google,5,1,mudah mengakses informasi tentang bpjs kesehatan dan enggak ribet,mudah mengakses informasi bpjs kesehatan ribet
Pengguna Google,5,1,sangat membantu dalam proses kesehatan,membantu proses kesehatan
Pengguna Google,5,1,kenapa aplikasi mobileb jkn saya tidak bisa dibuka mohon pencerahanya,aplikasi mobileb jkn dibuka mohon pencerahanya
Pengguna Google,5,1,kemarin saya ke faskes yang saya daftarkan dari awal dipuskesmas cilincing jalan sungai ditolak katanya harus ke kalibaru padahal yang saya lihat diaplikasi puskesmas cilincing yang dijalan sungai landak bukan dipuskesmas kalibaru karena kata dia sekarang harus sesuai domisili tapi kan ini saya yang berbayar bukan yang gratis dari pemerintah,kemarin faskes daftarkan dipuskesmas cilincing jalan sungai ditolak kalibaru lihat diaplikasi puskesmas cilincing dijalan sungai landak dipuskesmas kalibaru sesuai domisili berbayar gratis pemerintah
Pengguna Google,5,1,aplikasinya membantu bisa ganti faskes dan akses kartu kis digital,aplikasinya membantu ganti faskes akses kartu kis digital
Pengguna Google,5,1,bagus dalam membantu untuk tau tagihan dan bisa pindah paskes dengan mudah terus tingkatkan iya,bagus membantu tau tagihan pindah paskes mudah tingkatkan iya
Pengguna Google,5,1,sangat bagus bisa mempermudah dan membantu segala ya,bagus mempermudah membantu
Pengguna Google,5,1,sangat bermanfaat jadi tau status terkin,bermanfaat tau status terkin
Agus Winarno,5,1,mempermudah info tentang bpjs,mempermudah info bpjs
Pengguna Google,5,1,bagus meeingankan peeubahan peserta,bagus meeingankan peeubahan peserta
Pengguna Google,5,1,sangat baik manfaat untuk pengguna bpjs,manfaat pengguna bpjs
Pengguna Google,5,1,mengubah data pribadi jadi mudah tanpa ke kantor cabang lagi,mengubah data pribadi mudah kantor cabang
Pengguna Google,5,1,alhamdulillah setelah sekian lama jadi bisa ganti no sama email sama faskes juga,alhamdulillah sekian ganti email faskes
Pengguna Google,5,1,ya bagus yang penting pelayanan lebih optimal lagi jangan mengecewakan masyarakat,bagus pelayanan optimal mengecewakan masyarakat
Pengguna Google,5,1,ada apa dengan mobile jkn ya kok sekarang malah tidak bisa menampilkan data informasi,mobile jkn menampilkan data informasi
Pengguna Google,5,1,app bagus dan sangat gampang proses,app bagus gampang proses
Pengguna Google,5,1,sangat membantu jaga dan optimalkan pelayanan,membantu jaga optimalkan pelayanan
Pengguna Google,5,1,saya sudah berhasil daftar tapi enggak lama saya mau masuk ke jkn lagi enggak bisa loading terus kenapa ya pak tolong arahannya,berhasil daftar masuk jkn loading arahannya
Pengguna Google,5,1,untuk mendaftar melalui web ada link mbak mas,mendaftar web link mbak mas
Pengguna Google,5,1,semoga pelayanannya selalu bagus,semoga pelayanannya bagus
Pengguna Google,5,1,alhamdulillah selama penggunaan cepat,alhamdulillah penggunaan cepat
Pengguna Google,5,1,kenapa jkn tidak bisa dibuka selalu ada tulisan side lodd app,jkn dibuka tulisan side lodd app
Pengguna Google,5,1,keren banget jkn memudahkan pengguna jkn akses info terbaru,keren jkn memudahkan pengguna jkn akses info terbaru
Pengguna Google,5,1,trimakasih atas bntuan nya satpam bpjs demak memang ok,trimakasih bntuan satpam bpjs demak ok
Pengguna Google,5,1,pemabaruan data di aplikasi lebih mudah,pemabaruan data aplikasi mudah
Pengguna Google,5,1,aplikasai yang sangat bagus dan praktis,aplikasai bagus praktis
Pengguna Google,5,1,mantap transaksi lancar,mantap transaksi lancar
Pengguna Google,5,1,sangat bangga pada aplikasi ini semoga semakin bermanfaat bagi masyarakat yang membutuh kan,bangga aplikasi semoga bermanfaat masyarakat membutuh
Pengguna Google,5,1,aplikasi mobile jkn sangat mudah dioperasikan,aplikasi mobile jkn mudah dioperasikan
Pengguna Google,5,1,mantap sangat membantu sekali trimksih,mantap membantu trimksih
Pengguna Google,5,1,oke sangat membantu buat daftar online berobat biar cepat tanpa antri lama,oke membantu daftar online berobat biar cepat antri
Pengguna Google,5,1,mudah di pelajari dan diikuti,mudah pelajari diikuti
Pengguna Google,5,1,kiranya kita semua dalam perlindungan tuhan dan selalu dalam keadaan sehat,perlindungan tuhan sehat
Pengguna Google,5,1,mobile jkn sangat membantu masyarakat dalam bidang kesehatan,mobile jkn membantu masyarakat bidang kesehatan
Pengguna Google,5,1,saya sudah terdaftar kis tapi saya tanya puskesmas kartu kis ya belum ada bagaimana cara ya biar dapat kartu peserta kis ya,terdaftar kis puskesmas kartu kis biar kartu peserta kis
Pengguna Google,5,1,aplikasi bikin sulit kayak silit aplikasi tahi uni,aplikasi bikin sulit kayak silit aplikasi tahi uni
Pengguna Google,5,1,sangat membantu jadi dipermudah gampang aksesnya,membantu dipermudah gampang aksesnya
Pengguna Google,5,1,sangat bermanfaat dan memudahkan bagi pengguna,bermanfaat memudahkan pengguna
Pengguna Google,5,1,sangat membantu untuk perubahan data via online,membantu perubahan data via online
Pengguna Google,5,1,eumm layanann medis nya enggak usah diragukan lagi kalo kalian download apk ini,eumm layanann medis diragukan download apk
Pengguna Google,5,1,sangat membantu dan memudahkan masyarakat,membantu memudahkan masyarakat
Pengguna Google,5,1,cepat tanggap dan respon,cepat tanggap respon
Pengguna Google,5,1,sangat membantu sekali dan pelayanan aplikasi ini jelas dan lengkap terima kasih,membantu pelayanan aplikasi lengkap
Pengguna Google,5,1,aplksi ini memudahkan kita yang mau ganti faskes jadi enggak perlu repot kkntor bpjs,aplksi memudahkan ganti faskes repot kkntor bpjs
Pengguna Google,5,1,membantu buat pengecekan info,membantu pengecekan info
Pengguna Google,5,1,terima kasih sudah membantu dengan aplikasi ini dengan cepat,membantu aplikasi cepat
Pengguna Google,5,1,terima aplikasi memudahkan untuk pelayanan rujukan awal sampai mau dalam pemilihan rawat inap maupun rawat jalan,aplikasi memudahkan pelayanan rujukan pemilihan rawat inap rawat jalan
Pengguna Google,5,1,bagus sangat bermamfaat bagi pesertanya,bagus bermamfaat pesertanya
Pengguna Google,5,1,maaf sebelumnya saya mau tanya kepada admin tahun lalu saya pernah ke dinas sosial untuk mengubah bpsj anak saya dari prabayar menjadi nya tahun kedepan langsung aktif tapi sekarang sudah tahun lebih masih dapat tagihan karena saya selaku ke dua orang tua mempunyai bpjs tanggungan pemerintah terimah kasih,maaf admin dinas sosial mengubah bpsj anak prabayar kedepan langsung aktif tagihan orang tua bpjs tanggungan pemerintah terimah
Pengguna Google,5,1,ssangat membantu untuk perantau seperti saya yang membutuhkan bpjs saat diperlukan,ssangat membantu perantau membutuhkan bpjs
Pengguna Google,5,1,sekarang aplikasinya oke harapan kedepan tetap oke semua fasilitas dalam aplikasi bisa mendukung,aplikasinya oke harapan kedepan oke fasilitas aplikasi mendukung
Pengguna Google,5,1,di era pandemi ini sebaiknya menggunakan hal yang praktis saja salah satunya menggunakan aplikasi mobile jkn salah satu fiturnya sesuai kebutuhan mau cek ruangan rawat inap di rs ada mau cek jadwal operasi ada semua bisa dari rumah tanpa harus ke kantor mobilejknjuara,era pandemi praktis salah satunya aplikasi mobile jkn salah fiturnya sesuai kebutuhan cek ruangan rawat inap rs cek jadwal operasi rumah kantor mobilejknjuara
Pengguna Google,5,1,untuk perubahan data dll lancar semua trmksh terus tingkatkan sesuai dengan kebutuhan masyarakat,perubahan data lancar trmksh tingkatkan sesuai kebutuhan masyarakat
Pengguna Google,5,1,sangat membantu sekali buat perubahan faskes,membantu perubahan faskes
Pengguna Google,5,1,sudah bagus semoga bisa di tingkat kan lagi,bagus semoga tingkat
Pengguna Google,5,1,kenapa tidak bisa terbuka aplikasi selalu meminta root,terbuka aplikasi root
Pengguna Google,5,1,benerran jadi mempermudah garibet,benerran mempermudah garibet
Pengguna Google,5,1,sangat membantu sekali ayo sebarkan ke keluarga teman berita baik ini,membantu ayo sebarkan keluarga teman berita
Pengguna Google,5,1,aplikasi mantab sih enggak ribet gampang pakai nya,aplikasi mantab ribet gampang pakai
Pengguna Google,5,1,bersifanya senang isikan formulir dan sangat mudah,bersifanya senang isikan formulir mudah
Pengguna Google,5,1,mantap dapat tau bjs nya aktip apa enggak,mantap tau bjs aktip
Pengguna Google,5,1,tambahkan fitur ganti nik juga ya,tambahkan fitur ganti nik
Pengguna Google,5,1,sukses selalu mobil jkn dalam membantu masyarakat perihal fungsi dan kegunaan nya,sukses mobil jkn membantu masyarakat perihal fungsi kegunaan
Pengguna Google,5,1,cara mengubah data bayi bagaimana ya data anakku belum aktif,mengubah data bayi data anakku aktif
Pengguna Google,5,1,cek aktif kartu jadi lebih dari rumah tanpa harus antri sok simple,cek aktif kartu rumah antri sok simple
Pengguna Google,5,1,aplikasinya mudah digunakan lemot,aplikasinya mudah lemot
Pengguna Google,5,1,mantap mempermudah peserta jkn kis,mantap mempermudah peserta jkn kis
Pengguna Google,5,1,mantap praktis tapi perlu belajar agar dapt menggunakannya,mantap praktis belajar dapt menggunakannya
Pengguna Google,5,1,semua lebih mudah dengan mobile jkn,mudah mobile jkn
Pengguna Google,5,1,aplikasinya bagus sangat bermamfaat untuk mengecek kepesertaan bpjs,aplikasinya bagus bermamfaat mengecek kepesertaan bpjs
Pengguna Google,5,1,semua urusan jadi mudah thanks,urusan mudah thanks
Pengguna Google,5,1,pelayanan sudah oke tapi kalau bisa ditingkatkan lagi,pelayanan oke ditingkatkan
Pengguna Google,5,1,aksesnya mudah dan fiturnya komplit,aksesnya mudah fiturnya komplit
Pengguna Google,5,1,alhamdulillah aplikasi ini sangat membantu kami,alhamdulillah aplikasi membantu
Pengguna Google,5,1,aplikasi sangat membatu tanpa ke kantor bpjs,aplikasi membatu kantor bpjs
Pengguna Google,5,1,mudah cepat akurat,mudah cepat akurat
Pengguna Google,5,1,sangat mempermudah saya saat ingin mengubah data diri,mempermudah mengubah data
Pengguna Google,5,1,terima kasih bpjs kesehatan telah banyak membantu keluarga saya,bpjs kesehatan membantu keluarga
